formula,proto_uid,proto_formula,proto_layergroup,proto_lgnum,proto_international,proto_bravais_type,proto_gap_hse,proto_ehull,proto_dyn_stab,substitution,s_chem_rf,src_en,tgt_en,substitution_en_delta,src_radius,tgt_radius,substitution_radius_delta,substitution_radius_delta_frac,substitution_risk,needs_relaxation,reduced_formula,candidate_layergroup,candidate_layergroup_norm,exists_same_formula,exists_same_formula_layergroup,novelty_class,matched_c2db_uids,matched_c2db_layergroups,matched_same_lg_uids,matched_same_lg_gap_hse,matched_same_lg_gap_pbe,matched_same_lg_ehull,matched_same_lg_dyn_stab,candidate_index,gap_pred,is_uwbg,gap_bin
LiBrF4,2BrKF4-1,KBrF4,p4/mbm,63,P4/mbm,Square (tp),5.160503542441187,0.06320680420435565,Yes,K→Li,0.88,0.82,0.98,0.16000000000000003,2.43,1.67,0.7600000000000002,0.3127572016460906,high,True,LiBrF4,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,180,5.115254878997803,True,4-6
NaBrF4,2BrKF4-1,KBrF4,p4/mbm,63,P4/mbm,Square (tp),5.160503542441187,0.06320680420435565,Yes,K→Na,0.865,0.82,0.93,0.1100000000000001,2.43,1.9,0.5300000000000002,0.21810699588477375,medium,True,NaBrF4,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,181,5.069770812988281,True,4-6
KClF4,2BrKF4-1,KBrF4,p4/mbm,63,P4/mbm,Square (tp),5.160503542441187,0.06320680420435565,Yes,Br→Cl,0.89,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,KClF4,p4/mbm,p4/mbm,True,True,known_material,2ClKF4-1,p4/mbm,2ClKF4-1,5.658228882379254,3.6559331154632657,0.0,Yes,182,4.711371898651123,True,4-6
CdAgCl3,2AgCdBr3-1,CdAgBr3,p-31m,71,P-31m,Hexagonal (hp),3.456190735645555,0.0,Yes,Br→Cl,0.57,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,CdAgCl3,p-31m,p-31m,True,True,known_material,2AgCdCl3-1,p-31m,2AgCdCl3-1,4.055697705088616,2.6107863249092595,0.0,Yes,183,3.4414772987365723,True,2-4
LiClO3,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Rb→Li,0.87,0.82,0.98,0.16000000000000003,2.65,1.67,0.98,0.369811320754717,high,True,LiClO3,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,184,7.1182355880737305,True,6-8
NaClO3,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Rb→Na,0.87,0.82,0.93,0.1100000000000001,2.65,1.9,0.75,0.2830188679245283,medium,True,NaClO3,p2_1/m11,p2_1/m11,True,True,known_material,2ClNaO3-1,p2_1/m11,2ClNaO3-1,,5.17609420431444,0.09427851566195855,No,185,7.216965198516846,True,6-8
KClO3,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Rb→K,0.885,0.82,0.82,0.0,2.65,2.43,0.21999999999999975,0.08301886792452821,low,False,KClO3,p2_1/m11,p2_1/m11,True,True,known_material,2ClKO3-1,p2_1/m11,2ClKO3-1,7.00366850108305,5.441482161252496,0.06648555661043716,Yes,186,7.188792705535889,True,6-8
RbO3F,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Cl→F,0.82,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,RbO3F,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,187,5.632248401641846,True,4-6
RbBrO3,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Cl→Br,0.82,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,RbBrO3,p2_1/m11,p2_1/m11,True,True,known_material,2BrRbO3-1,p2_1/m11,2BrRbO3-1,,,0.1461444616794491,Unknown,188,6.973233699798584,True,6-8
RbIO3,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Cl→I,0.67,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,RbIO3,p2_1/m11,p2_1/m11,True,True,known_material,2IRbO3-1,p2_1/m11,2IRbO3-1,,3.2811297189229824,0.042316877859128965,No,189,4.829593181610107,True,4-6
CaAgF3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Cl→F,0.935,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,CaAgF3,p-31m,p-31m,False,False,new_composition,,,,,,,,190,6.107631683349609,True,6-8
CaAgBr3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Cl→Br,0.885,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,CaAgBr3,p-31m,p-31m,True,True,known_material,2AgCaBr3-1,p-31m,2AgCaBr3-1,4.3869873792919325,3.1089748585060564,0.0014465910885025578,Yes,191,4.5472612380981445,True,4-6
CaAgI3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Cl→I,0.87,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,CaAgI3,p-31m,p-31m,True,True,known_material,2AgCaI3-1,p-31m,2AgCaI3-1,3.6771717156280515,2.640815408141669,0.016425356043612817,Yes,192,3.0137720108032227,False,2-4
BeAgCl3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Ca→Be,0.75,1.0,1.57,0.5700000000000001,1.94,1.12,0.8199999999999998,0.42268041237113396,high,True,BeAgCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,193,4.764050006866455,True,4-6
MgAgCl3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Ca→Mg,0.92,1.0,1.31,0.31000000000000005,1.94,1.45,0.49,0.25257731958762886,medium,True,MgAgCl3,p-31m,p-31m,True,True,known_material,2AgMgCl3-1,p-31m,2AgMgCl3-1,4.903227086247984,3.3958102045692153,0.005753742195652478,Yes,194,5.026617050170898,True,4-6
SrAgCl3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Ca→Sr,0.95,1.0,0.95,0.050000000000000044,1.94,2.19,0.25,0.1288659793814433,low,False,SrAgCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,195,4.19038200378418,True,4-6
BaAgCl3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Ca→Ba,0.845,1.0,0.89,0.10999999999999999,1.94,2.53,0.5899999999999999,0.3041237113402061,high,True,BaAgCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,196,4.8075690269470215,True,4-6
NaMnBr3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Li→Na,0.66,0.98,0.93,0.04999999999999993,1.67,1.9,0.22999999999999998,0.1377245508982036,low,False,NaMnBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,197,3.2986602783203125,False,2-4
KMnBr3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Li→K,0.56,0.98,0.82,0.16000000000000003,1.67,2.43,0.7600000000000002,0.4550898203592816,high,True,KMnBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,198,3.2379212379455566,False,2-4
RbMnBr3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Li→Rb,0.5,0.98,0.82,0.16000000000000003,1.67,2.65,0.98,0.5868263473053892,high,True,RbMnBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,199,1.8365163803100586,False,0-2
LiMnF3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Br→F,0.73,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,LiMnF3,p-31m,p-31m,False,False,new_composition,,,,,,,,200,4.26141357421875,True,4-6
LiMnCl3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Br→Cl,0.885,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,LiMnCl3,p-31m,p-31m,True,True,known_material,2LiMnCl3-1,p-31m,2LiMnCl3-1,5.383826679282638,2.2186778849070325,0.032962796714218,Yes,201,5.230655193328857,True,4-6
LiMnI3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Br→I,0.675,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,LiMnI3,p-31m,p-31m,True,True,known_material,2LiMnI3-1,p-31m,2LiMnI3-1,4.2103405037779496,1.623098100576363,0.05441236569238992,Yes,202,2.568265438079834,False,2-4
BeAgBr3,2AgCaBr3-1,CaAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.3869873792919325,0.0014465910885025578,Yes,Ca→Be,0.72,1.0,1.57,0.5700000000000001,1.94,1.12,0.8199999999999998,0.42268041237113396,high,True,BeAgBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,203,3.914304256439209,True,2-4
MgAgBr3,2AgCaBr3-1,CaAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.3869873792919325,0.0014465910885025578,Yes,Ca→Mg,0.88,1.0,1.31,0.31000000000000005,1.94,1.45,0.49,0.25257731958762886,medium,True,MgAgBr3,p-31m,p-31m,True,True,known_material,2AgMgBr3-1,p-31m,2AgMgBr3-1,4.269294399239725,2.989180091553677,0.01098097541563714,Yes,204,4.252090930938721,True,4-6
SrAgBr3,2AgCaBr3-1,CaAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.3869873792919325,0.0014465910885025578,Yes,Ca→Sr,0.9,1.0,0.95,0.050000000000000044,1.94,2.19,0.25,0.1288659793814433,low,False,SrAgBr3,p-31m,p-31m,True,True,known_material,2AgSrBr3-1,p-31m,2AgSrBr3-1,4.414439219105152,3.1225520945722183,0.015331754409109522,Yes,205,3.8152365684509277,True,2-4
BaAgBr3,2AgCaBr3-1,CaAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.3869873792919325,0.0014465910885025578,Yes,Ca→Ba,0.71,1.0,0.89,0.10999999999999999,1.94,2.53,0.5899999999999999,0.3041237113402061,high,True,BaAgBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,206,3.8108325004577637,True,2-4
CaAgCl3,2AgCaBr3-1,CaAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.3869873792919325,0.0014465910885025578,Yes,Br→Cl,0.98,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,CaAgCl3,p-31m,p-31m,True,True,known_material,2AgCaCl3-1,p-31m,2AgCaCl3-1,4.9775935964180835,3.4716047201046134,5.378138823246559e-05,Yes,207,5.076634407043457,True,4-6
LiNO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,Cs→Li,0.855,0.79,0.98,0.18999999999999995,2.98,1.67,1.31,0.43959731543624164,high,True,LiNO3,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,208,4.161329746246338,True,4-6
NaNO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,Cs→Na,0.88,0.79,0.93,0.14,2.98,1.9,1.08,0.36241610738255037,high,True,NaNO3,p2_1/m11,p2_1/m11,True,True,known_material,2NNaO3-2;2NNaO3-1,p2_1/m11;p2_111,2NNaO3-2,,2.976573911015189,0.02768690134687759,No,209,5.311688423156738,True,4-6
KNO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,Cs→K,0.89,0.79,0.82,0.029999999999999916,2.98,2.43,0.5499999999999998,0.18456375838926167,medium,True,KNO3,p2_1/m11,p2_1/m11,True,True,known_material,2KNO3-1,p2_1/m11,2KNO3-1,5.260665088156969,3.166400739179675,0.008267535100522139,Yes,210,5.594686031341553,True,4-6
CsPO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,N→P,0.715,3.04,2.19,0.8500000000000001,0.56,0.98,0.41999999999999993,0.7499999999999998,high,True,CsPO3,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,211,5.613558292388916,True,4-6
CsAsO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,N→As,0.705,3.04,2.18,0.8599999999999999,0.56,1.14,0.5799999999999998,1.0357142857142854,high,True,CsAsO3,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,212,6.375959396362305,True,6-8
CsSbO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,N→Sb,0.625,3.04,2.05,0.9900000000000002,0.56,1.33,0.77,1.375,high,True,CsSbO3,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,213,6.9137372970581055,True,6-8
LiCdF3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Cl→F,0.755,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,LiCdF3,p-31m,p-31m,False,False,new_composition,,,,,,,,214,6.242985248565674,True,6-8
LiCdBr3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Cl→Br,0.81,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,LiCdBr3,p-31m,p-31m,True,True,known_material,2CdLiBr3-1,p-31m,2CdLiBr3-1,4.402416551650122,3.2863295558924386,0.03868142673461854,Yes,215,4.405820369720459,True,4-6
NaCdCl3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Li→Na,0.93,0.98,0.93,0.04999999999999993,1.67,1.9,0.22999999999999998,0.1377245508982036,low,False,NaCdCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,216,5.371504306793213,True,4-6
KCdCl3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Li→K,0.905,0.98,0.82,0.16000000000000003,1.67,2.43,0.7600000000000002,0.4550898203592816,high,True,KCdCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,217,5.394475936889648,True,4-6
RbCdCl3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Li→Rb,0.865,0.98,0.82,0.16000000000000003,1.67,2.65,0.98,0.5868263473053892,high,True,RbCdCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,218,4.6906280517578125,True,4-6
CsCdCl3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Li→Cs,0.7,0.98,0.79,0.18999999999999995,1.67,2.98,1.31,0.784431137724551,high,True,CsCdCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,219,4.767836570739746,True,4-6
SrLiI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Na→Li,0.9,0.93,0.98,0.04999999999999993,1.9,1.67,0.22999999999999998,0.12105263157894737,low,False,SrLiI3,p-31m,p-31m,False,False,new_composition,,,,,,,,220,4.986696243286133,True,4-6
KSrI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Na→K,0.72,0.93,0.82,0.1100000000000001,1.9,2.43,0.5300000000000002,0.2789473684210528,medium,True,KSrI3,p-31m,p-31m,False,False,new_composition,,,,,,,,221,3.89268159866333,True,2-4
RbSrI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Na→Rb,0.71,0.93,0.82,0.1100000000000001,1.9,2.65,0.75,0.39473684210526316,high,True,RbSrI3,p-31m,p-31m,False,False,new_composition,,,,,,,,222,4.106520175933838,True,4-6
CsSrI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Na→Cs,0.685,0.93,0.79,0.14,1.9,2.98,1.08,0.568421052631579,high,True,CsSrI3,p-31m,p-31m,False,False,new_composition,,,,,,,,223,3.649662971496582,True,2-4
NaSrF3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,I→F,0.93,2.66,3.98,1.3199999999999998,1.15,0.42,0.73,0.6347826086956522,high,True,NaSrF3,p-31m,p-31m,False,False,new_composition,,,,,,,,224,9.1738862991333,True,8-10
NaSrCl3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,I→Cl,0.81,2.66,3.16,0.5,1.15,0.79,0.3599999999999999,0.3130434782608695,high,True,NaSrCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,225,7.578201770782471,True,6-8
NaSrBr3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,I→Br,0.805,2.66,2.96,0.2999999999999998,1.15,0.94,0.20999999999999996,0.18260869565217389,medium,True,NaSrBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,226,6.353784084320068,True,6-8
NaBeI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Sr→Be,0.93,0.95,1.57,0.6200000000000001,2.19,1.12,1.0699999999999998,0.48858447488584467,high,True,NaBeI3,p-31m,p-31m,False,False,new_composition,,,,,,,,227,4.950212001800537,True,4-6
NaMgI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Sr→Mg,0.88,0.95,1.31,0.3600000000000001,2.19,1.45,0.74,0.3378995433789954,high,True,NaMgI3,p-31m,p-31m,False,False,new_composition,,,,,,,,228,4.65604305267334,True,4-6
NaCaI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Sr→Ca,0.9,0.95,1.0,0.050000000000000044,2.19,1.94,0.25,0.11415525114155252,low,False,NaCaI3,p-31m,p-31m,True,True,known_material,2CaNaI3-1,p-31m,2CaNaI3-1,4.678803649065653,3.7818130352365533,0.05939036707001346,Yes,229,4.874873638153076,True,4-6
BaNaI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Sr→Ba,0.83,0.95,0.89,0.05999999999999994,2.19,2.53,0.33999999999999986,0.15525114155251135,medium,True,BaNaI3,p-31m,p-31m,False,False,new_composition,,,,,,,,230,4.466765880584717,True,4-6
MgAgF3,2AgMgBr3-1,MgAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.269294399239725,0.01098097541563714,Yes,Br→F,0.82,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,MgAgF3,p-31m,p-31m,False,False,new_composition,,,,,,,,231,5.943068981170654,True,4-6
MgAgI3,2AgMgBr3-1,MgAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.269294399239725,0.01098097541563714,Yes,Br→I,0.785,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,MgAgI3,p-31m,p-31m,True,True,known_material,2AgMgI3-1,p-31m,2AgMgI3-1,3.6360877722849514,2.620652710573343,0.019565322430764365,Yes,232,2.781555652618408,False,2-4
KO3F,2ClKO3-1,KClO3,p2_1/m11,15,P2_1/m,Rectangular (op),7.00366850108305,0.06648555661043716,Yes,Cl→F,0.825,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,KO3F,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,233,6.25687837600708,True,6-8
KBrO3,2ClKO3-1,KClO3,p2_1/m11,15,P2_1/m,Rectangular (op),7.00366850108305,0.06648555661043716,Yes,Cl→Br,0.77,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,KBrO3,p2_1/m11,p2_1/m11,True,True,known_material,2BrKO3-1,p2_1/m11,2BrKO3-1,,,0.1446140978470809,Unknown,234,6.990567684173584,True,6-8
KIO3,2ClKO3-1,KClO3,p2_1/m11,15,P2_1/m,Rectangular (op),7.00366850108305,0.06648555661043716,Yes,Cl→I,0.745,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,KIO3,p2_1/m11,p2_1/m11,True,True,known_material,2IKO3-1,p2_1/m11,2IKO3-1,,3.0705528695425537,0.04562328782377421,No,235,5.407940864562988,True,4-6
RbClO3,2ClKO3-1,KClO3,p2_1/m11,15,P2_1/m,Rectangular (op),7.00366850108305,0.06648555661043716,Yes,K→Rb,0.855,0.82,0.82,0.0,2.43,2.65,0.21999999999999975,0.0905349794238682,low,False,RbClO3,p2_1/m11,p2_1/m11,True,True,known_material,2ClRbO3-1,p2_1/m11,2ClRbO3-1,6.795183220703832,5.431976963473879,0.06181947680062842,Yes,236,6.75667142868042,True,6-8
CsClO3,2ClKO3-1,KClO3,p2_1/m11,15,P2_1/m,Rectangular (op),7.00366850108305,0.06648555661043716,Yes,K→Cs,0.88,0.82,0.79,0.029999999999999916,2.43,2.98,0.5499999999999998,0.2263374485596707,medium,True,CsClO3,p2_1/m11,p2_1/m11,True,True,known_material,2ClCsO3-1,p2_1/m11,2ClCsO3-1,6.615898979552831,5.291242555061615,0.05953217352885334,Yes,237,5.40210485458374,True,4-6
SbNO3,2AsSbO3-1,SbAsO3,p11a,5,Pc,Oblique (mp),5.103340051266794,0.0,Yes,As→N,0.525,2.18,3.04,0.8599999999999999,1.14,0.56,0.5799999999999998,0.5087719298245613,high,True,SbNO3,p11a,p11a,False,False,new_composition,,,,,,,,238,2.3516931533813477,False,2-4
SbPO3,2AsSbO3-1,SbAsO3,p11a,5,Pc,Oblique (mp),5.103340051266794,0.0,Yes,As→P,0.595,2.18,2.19,0.009999999999999787,1.14,0.98,0.15999999999999992,0.1403508771929824,low,False,SbPO3,p11a,p11a,True,True,known_material,2PSbO3-1,p11a,2PSbO3-1,,,0.17525289375861314,Unknown,239,4.180142879486084,True,4-6
Sb2O3,2AsSbO3-1,SbAsO3,p11a,5,Pc,Oblique (mp),5.103340051266794,0.0,Yes,As→Sb,0.535,2.18,2.05,0.13000000000000034,1.14,1.33,0.19000000000000017,0.16666666666666682,medium,True,Sb2O3,p11a,p11a,True,False,known_composition_new_layergroup,2Sb2O3-2;2Sb2O3-5;2Sb2O3-1;2Sb2O3-3;2Sb2O3-4;1Sb2O3-2;1Sb2O3-1,p2_111;p-4;pm2_1n;pb11;pman;p-3m1;cm11,,,,,,240,3.1807518005371094,False,2-4
AsNO3,2AsSbO3-1,SbAsO3,p11a,5,Pc,Oblique (mp),5.103340051266794,0.0,Yes,Sb→N,0.6,2.05,3.04,0.9900000000000002,1.33,0.56,0.77,0.5789473684210527,high,True,AsNO3,p11a,p11a,False,False,new_composition,,,,,,,,241,3.5131335258483887,True,2-4
AsPO3,2AsSbO3-1,SbAsO3,p11a,5,Pc,Oblique (mp),5.103340051266794,0.0,Yes,Sb→P,0.56,2.05,2.19,0.14000000000000012,1.33,0.98,0.3500000000000001,0.26315789473684215,medium,True,AsPO3,p11a,p11a,True,True,known_material,2AsPO3-1,p11a,2AsPO3-1,,,0.17766487764939926,Unknown,242,4.436155796051025,True,4-6
As2O3,2AsSbO3-1,SbAsO3,p11a,5,Pc,Oblique (mp),5.103340051266794,0.0,Yes,Sb→As,0.6,2.05,2.18,0.13000000000000034,1.33,1.14,0.19000000000000017,0.142857142857143,low,False,As2O3,p11a,p11a,True,True,known_material,2As2O3-2;2As2O3-3;2As2O3-4;2As2O3-1;4As2O3-1,p2_111;p11a;p-4;pb11;p-1,2As2O3-3,5.514746111258008,4.256006969095704,0.0056905951844008484,Yes,243,5.420145511627197,True,4-6
SrAgF3,2AgSrI3-1,SrAgI3,p-31m,71,P-31m,Hexagonal (hp),3.706506256927966,0.018911016305791506,Yes,I→F,0.865,2.66,3.98,1.3199999999999998,1.15,0.42,0.73,0.6347826086956522,high,True,SrAgF3,p-31m,p-31m,False,False,new_composition,,,,,,,,244,5.035387992858887,True,4-6
BaAgI3,2AgSrI3-1,SrAgI3,p-31m,71,P-31m,Hexagonal (hp),3.706506256927966,0.018911016305791506,Yes,Sr→Ba,0.605,0.95,0.89,0.05999999999999994,2.19,2.53,0.33999999999999986,0.15525114155251135,medium,True,BaAgI3,p-31m,p-31m,False,False,new_composition,,,,,,,,245,3.3894033432006836,False,2-4
InNO3,2InSbO3-1,InSbO3,p-31m,71,P-31m,Hexagonal (hp),4.247006353099858,0.025321849374576287,Yes,Sb→N,0.52,2.05,3.04,0.9900000000000002,1.33,0.56,0.77,0.5789473684210527,high,True,InNO3,p-31m,p-31m,False,False,new_composition,,,,,,,,246,4.405289649963379,True,4-6
InPO3,2InSbO3-1,InSbO3,p-31m,71,P-31m,Hexagonal (hp),4.247006353099858,0.025321849374576287,Yes,Sb→P,0.73,2.05,2.19,0.14000000000000012,1.33,0.98,0.3500000000000001,0.26315789473684215,medium,True,InPO3,p-31m,p-31m,True,False,known_composition_new_layergroup,2InPO3-2;2InPO3-1,p312;p3,,,,,,247,5.374526023864746,True,4-6
InAsO3,2InSbO3-1,InSbO3,p-31m,71,P-31m,Hexagonal (hp),4.247006353099858,0.025321849374576287,Yes,Sb→As,0.71,2.05,2.18,0.13000000000000034,1.33,1.14,0.19000000000000017,0.142857142857143,low,False,InAsO3,p-31m,p-31m,True,False,known_composition_new_layergroup,2AsInO3-1;2AsInO3-2,p1;p312,,,,,,248,3.26247501373291,False,2-4
AlNO3,2AlAsO3-1,AlAsO3,p-31m,71,P-31m,Hexagonal (hp),5.969293617398447,0.0,Yes,As→N,0.585,2.18,3.04,0.8599999999999999,1.14,0.56,0.5799999999999998,0.5087719298245613,high,True,AlNO3,p-31m,p-31m,False,False,new_composition,,,,,,,,249,4.415619850158691,True,4-6
AlPO3,2AlAsO3-1,AlAsO3,p-31m,71,P-31m,Hexagonal (hp),5.969293617398447,0.0,Yes,As→P,0.78,2.18,2.19,0.009999999999999787,1.14,0.98,0.15999999999999992,0.1403508771929824,low,False,AlPO3,p-31m,p-31m,True,False,known_composition_new_layergroup,2AlPO3-1,p1,,,,,,250,6.785234451293945,True,6-8
